"BehaviorSpace results (NetLogo 6.2.1)"
"Attack-vs-giant-component.nlogo"
"evol-ataque"
"03/23/2022 14:17:23:515 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","tipo-ataque","num-ataques","tipo-red","num-nodos","[step]","num-comp","max-tam"
"30","amigos","50","aleatoria","500","27","66","134"
"35","amigos","50","preferencial","500","17","110","43"
"34","amigos","50","preferencial","500","25","123","89"
"29","amigos","50","aleatoria","500","50","96","94"
"33","amigos","50","preferencial","500","24","112","262"
"36","amigos","50","preferencial","500","10","37","397"
"32","amigos","50","preferencial","500","24","118","172"
"34","amigos","50","preferencial","500","26","123","89"
"30","amigos","50","aleatoria","500","28","66","134"
"33","amigos","50","preferencial","500","25","114","262"
"37","amigos","50","preferencial","500","0","1","500"
"35","amigos","50","preferencial","500","18","111","43"
"36","amigos","50","preferencial","500","11","43","390"
"34","amigos","50","preferencial","500","27","124","87"
"33","amigos","50","preferencial","500","26","114","261"
"30","amigos","50","aleatoria","500","29","69","134"
"37","amigos","50","preferencial","500","1","4","496"
"35","amigos","50","preferencial","500","19","128","43"
"34","amigos","50","preferencial","500","28","131","80"
"32","amigos","50","preferencial","500","25","118","172"
"36","amigos","50","preferencial","500","12","96","65"
"33","amigos","50","preferencial","500","27","114","260"
"30","amigos","50","aleatoria","500","30","72","134"
"37","amigos","50","preferencial","500","2","8","487"
"34","amigos","50","preferencial","500","29","131","80"
"35","amigos","50","preferencial","500","20","134","43"
"33","amigos","50","preferencial","500","28","114","259"
"30","amigos","50","aleatoria","500","31","77","134"
"37","amigos","50","preferencial","500","3","10","484"
"34","amigos","50","preferencial","500","30","152","80"
"33","amigos","50","preferencial","500","29","116","256"
"32","amigos","50","preferencial","500","26","120","172"
"36","amigos","50","preferencial","500","13","96","65"
"34","amigos","50","preferencial","500","31","152","80"
"37","amigos","50","preferencial","500","4","10","483"
"30","amigos","50","aleatoria","500","32","77","134"
"31","amigos","50","preferencial","500","39","179","48"
"33","amigos","50","preferencial","500","30","115","256"
"35","amigos","50","preferencial","500","21","134","43"
"32","amigos","50","preferencial","500","27","121","172"
"36","amigos","50","preferencial","500","14","96","65"
"34","amigos","50","preferencial","500","32","160","80"
"37","amigos","50","preferencial","500","5","12","480"
"31","amigos","50","preferencial","500","40","179","48"
"33","amigos","50","preferencial","500","31","115","255"
"30","amigos","50","aleatoria","500","33","80","134"
"35","amigos","50","preferencial","500","22","135","43"
"34","amigos","50","preferencial","500","33","162","77"
"32","amigos","50","preferencial","500","28","121","172"
"36","amigos","50","preferencial","500","15","116","41"
"37","amigos","50","preferencial","500","6","13","478"
"31","amigos","50","preferencial","500","41","179","48"
"33","amigos","50","preferencial","500","32","121","231"
"34","amigos","50","preferencial","500","34","163","77"
"31","amigos","50","preferencial","500","42","181","48"
"30","amigos","50","aleatoria","500","34","80","134"
"35","amigos","50","preferencial","500","23","135","43"
"37","amigos","50","preferencial","500","7","14","476"
"36","amigos","50","preferencial","500","16","117","41"
"32","amigos","50","preferencial","500","29","123","172"
"34","amigos","50","preferencial","500","35","165","77"
"30","amigos","50","aleatoria","500","35","80","134"
"37","amigos","50","preferencial","500","8","17","472"
"36","amigos","50","preferencial","500","17","119","41"
"35","amigos","50","preferencial","500","24","135","43"
"33","amigos","50","preferencial","500","33","163","95"
"31","amigos","50","preferencial","500","43","181","48"
"30","amigos","50","aleatoria","500","36","83","134"
"34","amigos","50","preferencial","500","36","165","77"
"37","amigos","50","preferencial","500","9","19","467"
"36","amigos","50","preferencial","500","18","118","41"
"32","amigos","50","preferencial","500","30","151","63"
"33","amigos","50","preferencial","500","34","164","95"
"30","amigos","50","aleatoria","500","37","85","134"
"37","amigos","50","preferencial","500","10","23","460"
"35","amigos","50","preferencial","500","25","136","43"
"36","amigos","50","preferencial","500","19","119","41"
"31","amigos","50","preferencial","500","44","187","48"
"33","amigos","50","preferencial","500","35","166","95"
"34","amigos","50","preferencial","500","37","165","77"
"37","amigos","50","preferencial","500","11","23","459"
"30","amigos","50","aleatoria","500","38","85","134"
"36","amigos","50","preferencial","500","20","119","41"
"32","amigos","50","preferencial","500","31","151","63"
"33","amigos","50","preferencial","500","36","169","95"
"30","amigos","50","aleatoria","500","39","86","134"
"31","amigos","50","preferencial","500","45","191","43"
"37","amigos","50","preferencial","500","12","25","456"
"35","amigos","50","preferencial","500","26","136","43"
"33","amigos","50","preferencial","500","37","169","95"
"34","amigos","50","preferencial","500","38","166","77"
"37","amigos","50","preferencial","500","13","25","456"
"35","amigos","50","preferencial","500","27","142","35"
"33","amigos","50","preferencial","500","38","170","95"
"31","amigos","50","preferencial","500","46","191","42"
"34","amigos","50","preferencial","500","39","165","77"
"37","amigos","50","preferencial","500","14","28","452"
"30","amigos","50","aleatoria","500","40","87","134"
"32","amigos","50","preferencial","500","32","156","63"
"33","amigos","50","preferencial","500","39","171","95"
"36","amigos","50","preferencial","500","21","125","41"
"31","amigos","50","preferencial","500","47","192","42"
"35","amigos","50","preferencial","500","28","145","35"
"34","amigos","50","preferencial","500","40","165","77"
"30","amigos","50","aleatoria","500","41","90","134"
"33","amigos","50","preferencial","500","40","174","95"
"31","amigos","50","preferencial","500","48","192","42"
"32","amigos","50","preferencial","500","33","156","62"
"36","amigos","50","preferencial","500","22","125","41"
"33","amigos","50","preferencial","500","41","174","95"
"34","amigos","50","preferencial","500","41","165","77"
"31","amigos","50","preferencial","500","49","192","42"
"36","amigos","50","preferencial","500","23","126","41"
"32","amigos","50","preferencial","500","34","157","62"
"33","amigos","50","preferencial","500","42","174","94"
"35","amigos","50","preferencial","500","29","150","35"
"34","amigos","50","preferencial","500","42","165","77"
"31","amigos","50","preferencial","500","50","196","42"
"36","amigos","50","preferencial","500","24","127","41"
"32","amigos","50","preferencial","500","35","160","62"
"34","amigos","50","preferencial","500","43","165","76"
"33","amigos","50","preferencial","500","43","174","94"
"37","amigos","50","preferencial","500","15","29","450"
"35","amigos","50","preferencial","500","30","150","35"
"36","amigos","50","preferencial","500","25","128","41"
"38","amigos","50","preferencial","500","0","1","500"
"32","amigos","50","preferencial","500","36","161","62"
"33","amigos","50","preferencial","500","44","174","94"
"34","amigos","50","preferencial","500","44","183","25"
"35","amigos","50","preferencial","500","31","150","35"
"36","amigos","50","preferencial","500","26","128","41"
"33","amigos","50","preferencial","500","45","175","94"
"34","amigos","50","preferencial","500","45","186","25"
"38","amigos","50","preferencial","500","1","7","493"
"32","amigos","50","preferencial","500","37","167","62"
"36","amigos","50","preferencial","500","27","130","41"
"35","amigos","50","preferencial","500","32","151","35"
"37","amigos","50","preferencial","500","16","32","445"
"33","amigos","50","preferencial","500","46","181","94"
"30","amigos","50","aleatoria","500","42","90","134"
"34","amigos","50","preferencial","500","46","186","25"
"38","amigos","50","preferencial","500","2","7","492"
"35","amigos","50","preferencial","500","33","152","35"
"33","amigos","50","preferencial","500","47","183","94"
"37","amigos","50","preferencial","500","17","32","444"
"34","amigos","50","preferencial","500","47","186","25"
"30","amigos","50","aleatoria","500","43","92","134"
"36","amigos","50","preferencial","500","28","130","41"
"35","amigos","50","preferencial","500","34","153","35"
"33","amigos","50","preferencial","500","48","184","92"
"38","amigos","50","preferencial","500","3","7","491"
"37","amigos","50","preferencial","500","18","53","398"
"34","amigos","50","preferencial","500","48","185","25"
"30","amigos","50","aleatoria","500","44","93","134"
"36","amigos","50","preferencial","500","29","131","41"
"33","amigos","50","preferencial","500","49","187","92"
"37","amigos","50","preferencial","500","19","55","395"
"38","amigos","50","preferencial","500","4","12","481"
"34","amigos","50","preferencial","500","49","187","21"
"35","amigos","50","preferencial","500","35","157","35"
"30","amigos","50","aleatoria","500","45","94","130"
"33","amigos","50","preferencial","500","50","191","92"
"37","amigos","50","preferencial","500","20","66","323"
"38","amigos","50","preferencial","500","5","15","473"
"34","amigos","50","preferencial","500","50","186","21"
"30","amigos","50","aleatoria","500","46","96","126"
"35","amigos","50","preferencial","500","36","165","35"
"30","amigos","50","aleatoria","500","47","98","123"
"35","amigos","50","preferencial","500","37","165","35"
"39","amigos","50","preferencial","500","0","1","500"
"30","amigos","50","aleatoria","500","48","100","123"
"37","amigos","50","preferencial","500","21","78","308"
"35","amigos","50","preferencial","500","38","170","35"
"38","amigos","50","preferencial","500","6","21","465"
"40","amigos","50","preferencial","500","0","1","500"
"30","amigos","50","aleatoria","500","49","100","123"
"39","amigos","50","preferencial","500","1","1","499"
"35","amigos","50","preferencial","500","39","173","35"
"30","amigos","50","aleatoria","500","50","101","123"
"39","amigos","50","preferencial","500","2","3","496"
"35","amigos","50","preferencial","500","40","173","35"
"37","amigos","50","preferencial","500","22","78","307"
"38","amigos","50","preferencial","500","7","25","457"
"40","amigos","50","preferencial","500","1","2","498"
"35","amigos","50","preferencial","500","41","173","35"
"37","amigos","50","preferencial","500","23","79","307"
"39","amigos","50","preferencial","500","3","7","485"
"41","hubs","50","aleatoria","500","0","1","500"
"35","amigos","50","preferencial","500","42","175","35"
"37","amigos","50","preferencial","500","24","81","303"
"38","amigos","50","preferencial","500","8","27","454"
"40","amigos","50","preferencial","500","2","6","485"
"35","amigos","50","preferencial","500","43","182","35"
"41","hubs","50","aleatoria","500","1","9","329"
"37","amigos","50","preferencial","500","25","82","301"
"39","amigos","50","preferencial","500","4","8","483"
"35","amigos","50","preferencial","500","44","183","35"
"41","hubs","50","aleatoria","500","2","16","217"
"38","amigos","50","preferencial","500","9","27","453"
"37","amigos","50","preferencial","500","26","83","299"
"40","amigos","50","preferencial","500","3","6","484"
"35","amigos","50","preferencial","500","45","183","35"
"41","hubs","50","aleatoria","500","3","22","160"
"39","amigos","50","preferencial","500","5","10","480"
"37","amigos","50","preferencial","500","27","83","298"
"35","amigos","50","preferencial","500","46","195","35"
"38","amigos","50","preferencial","500","10","31","445"
"40","amigos","50","preferencial","500","4","10","477"
"41","hubs","50","aleatoria","500","4","28","128"
"35","amigos","50","preferencial","500","47","195","35"
"41","hubs","50","aleatoria","500","5","34","128"
"37","amigos","50","preferencial","500","28","85","295"
"35","amigos","50","preferencial","500","48","195","35"
"40","amigos","50","preferencial","500","5","16","468"
"39","amigos","50","preferencial","500","6","11","478"
"38","amigos","50","preferencial","500","11","31","445"
"41","hubs","50","aleatoria","500","6","39","70"
"35","amigos","50","preferencial","500","49","195","35"
"37","amigos","50","preferencial","500","29","86","293"
"41","hubs","50","aleatoria","500","7","44","69"
"39","amigos","50","preferencial","500","7","15","470"
"35","amigos","50","preferencial","500","50","195","35"
"40","amigos","50","preferencial","500","6","17","466"
"37","amigos","50","preferencial","500","30","87","290"
"41","hubs","50","aleatoria","500","8","49","69"
"39","amigos","50","preferencial","500","8","18","463"
"37","amigos","50","preferencial","500","31","88","290"
"38","amigos","50","preferencial","500","12","36","437"
"41","hubs","50","aleatoria","500","9","54","69"
"37","amigos","50","preferencial","500","32","92","282"
"42","hubs","50","aleatoria","500","0","1","500"
"41","hubs","50","aleatoria","500","10","59","54"
"36","amigos","50","preferencial","500","30","132","41"
"39","amigos","50","preferencial","500","9","18","462"
"40","amigos","50","preferencial","500","7","33","349"
"38","amigos","50","preferencial","500","13","68","274"
"36","amigos","50","preferencial","500","31","132","40"
"37","amigos","50","preferencial","500","33","95","275"
"42","hubs","50","aleatoria","500","1","15","163"
"41","hubs","50","aleatoria","500","11","64","43"
"38","amigos","50","preferencial","500","14","69","272"
"40","amigos","50","preferencial","500","8","53","260"
"37","amigos","50","preferencial","500","34","95","274"
"41","hubs","50","aleatoria","500","12","68","43"
"36","amigos","50","preferencial","500","32","132","40"
"42","hubs","50","aleatoria","500","2","23","163"
"38","amigos","50","preferencial","500","15","78","272"
"40","amigos","50","preferencial","500","9","54","260"
"37","amigos","50","preferencial","500","35","98","266"
"39","amigos","50","preferencial","500","10","20","459"
"36","amigos","50","preferencial","500","33","134","40"
"41","hubs","50","aleatoria","500","13","72","43"
"40","amigos","50","preferencial","500","10","59","260"
"37","amigos","50","preferencial","500","36","99","266"
"36","amigos","50","preferencial","500","34","136","40"
"38","amigos","50","preferencial","500","16","80","272"
"40","amigos","50","preferencial","500","11","60","260"
"41","hubs","50","aleatoria","500","14","76","41"
"37","amigos","50","preferencial","500","37","99","265"
"36","amigos","50","preferencial","500","35","138","40"
"38","amigos","50","preferencial","500","17","82","272"
"40","amigos","50","preferencial","500","12","61","258"
"32","amigos","50","preferencial","500","38","174","54"
"37","amigos","50","preferencial","500","38","102","261"
"36","amigos","50","preferencial","500","36","138","40"
"38","amigos","50","preferencial","500","18","88","272"
"40","amigos","50","preferencial","500","13","62","258"
"36","amigos","50","preferencial","500","37","139","40"
"32","amigos","50","preferencial","500","39","181","54"
"37","amigos","50","preferencial","500","39","103","259"
"38","amigos","50","preferencial","500","19","88","271"
"40","amigos","50","preferencial","500","14","63","256"
"37","amigos","50","preferencial","500","40","109","250"
"36","amigos","50","preferencial","500","38","148","31"
"32","amigos","50","preferencial","500","40","181","54"
"38","amigos","50","preferencial","500","20","91","263"
"42","hubs","50","aleatoria","500","3","30","81"
"37","amigos","50","preferencial","500","41","111","250"
"36","amigos","50","preferencial","500","39","150","31"
"40","amigos","50","preferencial","500","15","73","256"
"32","amigos","50","preferencial","500","41","189","54"
"36","amigos","50","preferencial","500","40","152","31"
"41","hubs","50","aleatoria","500","15","80","41"
"38","amigos","50","preferencial","500","21","91","263"
"32","amigos","50","preferencial","500","42","189","54"
"37","amigos","50","preferencial","500","42","113","250"
"36","amigos","50","preferencial","500","41","158","31"
"40","amigos","50","preferencial","500","16","73","255"
"38","amigos","50","preferencial","500","22","103","263"
"41","hubs","50","aleatoria","500","16","84","41"
"39","amigos","50","preferencial","500","11","20","458"
"36","amigos","50","preferencial","500","42","158","31"
"32","amigos","50","preferencial","500","43","188","54"
"40","amigos","50","preferencial","500","17","74","253"
"41","hubs","50","aleatoria","500","17","88","41"
"38","amigos","50","preferencial","500","23","104","261"
"36","amigos","50","preferencial","500","43","167","31"
"32","amigos","50","preferencial","500","44","190","54"
"39","amigos","50","preferencial","500","12","23","452"
"38","amigos","50","preferencial","500","24","108","256"
"36","amigos","50","preferencial","500","44","176","31"
"41","hubs","50","aleatoria","500","18","92","41"
"32","amigos","50","preferencial","500","45","191","54"
"39","amigos","50","preferencial","500","13","25","449"
"36","amigos","50","preferencial","500","45","176","31"
"38","amigos","50","preferencial","500","25","109","256"
"41","hubs","50","aleatoria","500","19","96","41"
"37","amigos","50","preferencial","500","43","135","215"
"39","amigos","50","preferencial","500","14","31","440"
"36","amigos","50","preferencial","500","46","176","31"
"32","amigos","50","preferencial","500","46","193","54"
"38","amigos","50","preferencial","500","26","110","253"
"37","amigos","50","preferencial","500","44","136","213"
"36","amigos","50","preferencial","500","47","177","31"
"41","hubs","50","aleatoria","500","20","100","41"
"39","amigos","50","preferencial","500","15","50","260"
"38","amigos","50","preferencial","500","27","110","252"
"37","amigos","50","preferencial","500","45","138","213"
"36","amigos","50","preferencial","500","48","176","31"
"32","amigos","50","preferencial","500","47","199","54"
"39","amigos","50","preferencial","500","16","55","253"
"37","amigos","50","preferencial","500","46","141","208"
"38","amigos","50","preferencial","500","28","110","251"
"36","amigos","50","preferencial","500","49","175","31"
"42","hubs","50","aleatoria","500","4","36","81"
"41","hubs","50","aleatoria","500","21","104","30"
"39","amigos","50","preferencial","500","17","55","253"
"37","amigos","50","preferencial","500","47","143","205"
"38","amigos","50","preferencial","500","29","115","244"
"37","amigos","50","preferencial","500","48","143","204"
"36","amigos","50","preferencial","500","50","181","31"
"39","amigos","50","preferencial","500","18","55","253"
"32","amigos","50","preferencial","500","48","199","53"
"38","amigos","50","preferencial","500","30","115","243"
"42","hubs","50","aleatoria","500","5","42","81"
"37","amigos","50","preferencial","500","49","143","204"
"38","amigos","50","preferencial","500","31","119","243"
"41","hubs","50","aleatoria","500","22","107","25"
"39","amigos","50","preferencial","500","19","76","198"
"42","hubs","50","aleatoria","500","6","48","81"
"32","amigos","50","preferencial","500","49","210","53"
"37","amigos","50","preferencial","500","50","143","204"
"38","amigos","50","preferencial","500","32","121","243"
"39","amigos","50","preferencial","500","20","82","198"
"38","amigos","50","preferencial","500","33","130","243"
"39","amigos","50","preferencial","500","21","83","198"
"42","hubs","50","aleatoria","500","7","53","81"
"38","amigos","50","preferencial","500","34","130","242"
"41","hubs","50","aleatoria","500","23","110","25"
"44","hubs","50","aleatoria","500","0","1","500"
"39","amigos","50","preferencial","500","22","84","198"
"38","amigos","50","preferencial","500","35","162","80"
"43","hubs","50","aleatoria","500","0","1","500"
"42","hubs","50","aleatoria","500","8","58","54"
"44","hubs","50","aleatoria","500","1","10","464"
"39","amigos","50","preferencial","500","23","85","196"
"38","amigos","50","preferencial","500","36","164","74"
"40","amigos","50","preferencial","500","18","74","253"
"44","hubs","50","aleatoria","500","2","19","440"
"42","hubs","50","aleatoria","500","9","63","54"
"39","amigos","50","preferencial","500","24","85","196"
"38","amigos","50","preferencial","500","37","164","73"
"41","hubs","50","aleatoria","500","24","113","25"
"32","amigos","50","preferencial","500","50","219","38"
"42","hubs","50","aleatoria","500","10","68","54"
"43","hubs","50","aleatoria","500","1","10","372"
"44","hubs","50","aleatoria","500","3","27","415"
"38","amigos","50","preferencial","500","38","164","72"
"39","amigos","50","preferencial","500","25","86","196"
"38","amigos","50","preferencial","500","39","166","72"
"40","amigos","50","preferencial","500","19","75","251"
"44","hubs","50","aleatoria","500","4","34","350"
"39","amigos","50","preferencial","500","26","91","188"
"41","hubs","50","aleatoria","500","25","116","25"
"44","hubs","50","aleatoria","500","5","41","245"
"38","amigos","50","preferencial","500","40","166","71"
"43","hubs","50","aleatoria","500","2","19","277"
"42","hubs","50","aleatoria","500","11","73","54"
"39","amigos","50","preferencial","500","27","91","188"
"40","amigos","50","preferencial","500","20","86","251"
"41","hubs","50","aleatoria","500","26","119","25"
"38","amigos","50","preferencial","500","41","165","71"
"40","amigos","50","preferencial","500","21","90","251"
"42","hubs","50","aleatoria","500","12","78","34"
"43","hubs","50","aleatoria","500","3","25","256"
"44","hubs","50","aleatoria","500","6","47","199"
"38","amigos","50","preferencial","500","42","164","71"
"39","amigos","50","preferencial","500","28","92","188"
"40","amigos","50","preferencial","500","22","98","238"
"41","hubs","50","aleatoria","500","27","122","25"
"45","hubs","50","aleatoria","500","0","1","500"
"42","hubs","50","aleatoria","500","13","83","34"
"43","hubs","50","aleatoria","500","4","31","256"
"39","amigos","50","preferencial","500","29","94","185"
"44","hubs","50","aleatoria","500","7","53","167"
"40","amigos","50","preferencial","500","23","109","238"
"39","amigos","50","preferencial","500","30","95","185"
"40","amigos","50","preferencial","500","24","109","238"
"44","hubs","50","aleatoria","500","8","59","145"
"41","hubs","50","aleatoria","500","28","125","22"
"43","hubs","50","aleatoria","500","5","37","225"
"42","hubs","50","aleatoria","500","14","87","25"
"40","amigos","50","preferencial","500","25","110","238"
"39","amigos","50","preferencial","500","31","129","112"
"43","hubs","50","aleatoria","500","6","43","207"
"45","hubs","50","aleatoria","500","1","13","402"
"41","hubs","50","aleatoria","500","29","128","22"
"44","hubs","50","aleatoria","500","9","64","145"
"40","amigos","50","preferencial","500","26","111","236"
"43","hubs","50","aleatoria","500","7","49","78"
"39","amigos","50","preferencial","500","32","140","105"
"44","hubs","50","aleatoria","500","10","69","125"
"41","hubs","50","aleatoria","500","30","131","22"
"40","amigos","50","preferencial","500","27","112","236"
"39","amigos","50","preferencial","500","33","140","105"
"44","hubs","50","aleatoria","500","11","74","125"
"41","hubs","50","aleatoria","500","31","134","22"
"42","hubs","50","aleatoria","500","15","91","25"
"45","hubs","50","aleatoria","500","2","23","176"
"39","amigos","50","preferencial","500","34","141","105"
"40","amigos","50","preferencial","500","28","112","236"
"44","hubs","50","aleatoria","500","12","78","125"
"41","hubs","50","aleatoria","500","32","137","22"
"39","amigos","50","preferencial","500","35","141","105"
"40","amigos","50","preferencial","500","29","113","234"
"44","hubs","50","aleatoria","500","13","82","118"
"42","hubs","50","aleatoria","500","16","95","25"
"45","hubs","50","aleatoria","500","3","30","107"
"41","hubs","50","aleatoria","500","33","140","22"
"38","amigos","50","preferencial","500","43","180","34"
"40","amigos","50","preferencial","500","30","141","60"
"44","hubs","50","aleatoria","500","14","86","95"
"38","amigos","50","preferencial","500","44","180","34"
"42","hubs","50","aleatoria","500","17","99","25"
"40","amigos","50","preferencial","500","31","142","60"
"44","hubs","50","aleatoria","500","15","90","95"
"38","amigos","50","preferencial","500","45","185","34"
"41","hubs","50","aleatoria","500","34","143","20"
"45","hubs","50","aleatoria","500","4","36","107"
"42","hubs","50","aleatoria","500","18","103","25"
"40","amigos","50","preferencial","500","32","141","60"
"44","hubs","50","aleatoria","500","16","94","95"
"38","amigos","50","preferencial","500","46","185","34"
"41","hubs","50","aleatoria","500","35","146","16"
"38","amigos","50","preferencial","500","47","186","34"
"44","hubs","50","aleatoria","500","17","98","73"
"42","hubs","50","aleatoria","500","19","107","25"
"40","amigos","50","preferencial","500","33","156","60"
"41","hubs","50","aleatoria","500","36","149","16"
"45","hubs","50","aleatoria","500","5","42","95"
"42","hubs","50","aleatoria","500","20","111","25"
"38","amigos","50","preferencial","500","48","190","34"
"44","hubs","50","aleatoria","500","18","102","73"
"40","amigos","50","preferencial","500","34","160","60"
"43","hubs","50","aleatoria","500","8","55","78"
"41","hubs","50","aleatoria","500","37","152","16"
"42","hubs","50","aleatoria","500","21","115","25"
"45","hubs","50","aleatoria","500","6","48","95"
"40","amigos","50","preferencial","500","35","162","57"
"44","hubs","50","aleatoria","500","19","106","60"
"38","amigos","50","preferencial","500","49","192","34"
"41","hubs","50","aleatoria","500","38","155","16"
"43","hubs","50","aleatoria","500","9","60","61"
"42","hubs","50","aleatoria","500","22","119","25"
"40","amigos","50","preferencial","500","36","162","57"
"45","hubs","50","aleatoria","500","7","53","95"
"44","hubs","50","aleatoria","500","20","110","60"
"38","amigos","50","preferencial","500","50","192","34"
"41","hubs","50","aleatoria","500","39","158","16"
"43","hubs","50","aleatoria","500","10","65","61"
"40","amigos","50","preferencial","500","37","162","57"
"44","hubs","50","aleatoria","500","21","114","60"
"42","hubs","50","aleatoria","500","23","123","25"
"43","hubs","50","aleatoria","500","11","70","61"
"45","hubs","50","aleatoria","500","8","58","85"
"41","hubs","50","aleatoria","500","40","161","16"
"40","amigos","50","preferencial","500","38","171","57"
"39","amigos","50","preferencial","500","36","142","105"
"44","hubs","50","aleatoria","500","22","118","50"
"42","hubs","50","aleatoria","500","24","127","25"
"43","hubs","50","aleatoria","500","12","75","61"
"45","hubs","50","aleatoria","500","9","63","79"
"41","hubs","50","aleatoria","500","41","164","16"
"40","amigos","50","preferencial","500","39","172","57"
"44","hubs","50","aleatoria","500","23","121","50"
"46","hubs","50","aleatoria","500","0","1","500"
"42","hubs","50","aleatoria","500","25","131","25"
"43","hubs","50","aleatoria","500","13","80","61"
"41","hubs","50","aleatoria","500","42","167","16"
"40","amigos","50","preferencial","500","40","176","50"
"45","hubs","50","aleatoria","500","10","68","69"
"44","hubs","50","aleatoria","500","24","124","50"
"42","hubs","50","aleatoria","500","26","135","25"
"41","hubs","50","aleatoria","500","43","170","15"
"40","amigos","50","preferencial","500","41","178","50"
"43","hubs","50","aleatoria","500","14","85","61"
"46","hubs","50","aleatoria","500","1","10","130"
"45","hubs","50","aleatoria","500","11","72","69"
"44","hubs","50","aleatoria","500","25","127","50"
"42","hubs","50","aleatoria","500","27","139","25"
"43","hubs","50","aleatoria","500","15","89","61"
"40","amigos","50","preferencial","500","42","177","50"
"39","amigos","50","preferencial","500","37","146","105"
"46","hubs","50","aleatoria","500","2","17","130"
"44","hubs","50","aleatoria","500","26","130","50"
"45","hubs","50","aleatoria","500","12","76","69"
"42","hubs","50","aleatoria","500","28","142","25"
"43","hubs","50","aleatoria","500","16","93","61"
"39","amigos","50","preferencial","500","38","156","105"
"40","amigos","50","preferencial","500","43","177","50"
"41","hubs","50","aleatoria","500","44","172","15"
"44","hubs","50","aleatoria","500","27","133","50"
"46","hubs","50","aleatoria","500","3","23","130"
"45","hubs","50","aleatoria","500","13","80","69"
"43","hubs","50","aleatoria","500","17","97","61"
"39","amigos","50","preferencial","500","39","156","105"
"42","hubs","50","aleatoria","500","29","145","25"
"40","amigos","50","preferencial","500","44","177","50"
"41","hubs","50","aleatoria","500","45","174","15"
"44","hubs","50","aleatoria","500","28","136","46"
"43","hubs","50","aleatoria","500","18","101","40"
"45","hubs","50","aleatoria","500","14","84","69"
"39","amigos","50","preferencial","500","40","157","105"
"46","hubs","50","aleatoria","500","4","29","130"
"40","amigos","50","preferencial","500","45","177","50"
"41","hubs","50","aleatoria","500","46","176","15"
"44","hubs","50","aleatoria","500","29","139","46"
"43","hubs","50","aleatoria","500","19","105","40"
"39","amigos","50","preferencial","500","41","157","104"
"40","amigos","50","preferencial","500","46","183","50"
"42","hubs","50","aleatoria","500","30","148","25"
"46","hubs","50","aleatoria","500","5","35","130"
"41","hubs","50","aleatoria","500","47","178","15"
"44","hubs","50","aleatoria","500","30","142","46"
"39","amigos","50","preferencial","500","42","160","97"
"45","hubs","50","aleatoria","500","15","88","69"
"43","hubs","50","aleatoria","500","20","109","40"
"42","hubs","50","aleatoria","500","31","151","25"
"41","hubs","50","aleatoria","500","48","180","15"
"46","hubs","50","aleatoria","500","6","41","71"
"40","amigos","50","preferencial","500","47","186","50"
"44","hubs","50","aleatoria","500","31","145","46"
"43","hubs","50","aleatoria","500","21","113","40"
"39","amigos","50","preferencial","500","43","160","96"
"45","hubs","50","aleatoria","500","16","92","56"
"41","hubs","50","aleatoria","500","49","182","15"
"42","hubs","50","aleatoria","500","32","154","25"
"43","hubs","50","aleatoria","500","22","117","40"
"46","hubs","50","aleatoria","500","7","47","71"
"40","amigos","50","preferencial","500","48","186","50"
"39","amigos","50","preferencial","500","44","159","96"
"44","hubs","50","aleatoria","500","32","148","36"
"41","hubs","50","aleatoria","500","50","184","15"
"45","hubs","50","aleatoria","500","17","96","56"
"42","hubs","50","aleatoria","500","33","157","25"
"40","amigos","50","preferencial","500","49","186","50"
"43","hubs","50","aleatoria","500","23","120","40"
"39","amigos","50","preferencial","500","45","159","96"
"44","hubs","50","aleatoria","500","33","151","36"
"46","hubs","50","aleatoria","500","8","52","67"
"42","hubs","50","aleatoria","500","34","160","25"
"40","amigos","50","preferencial","500","50","202","32"
"39","amigos","50","preferencial","500","46","159","96"
"44","hubs","50","aleatoria","500","34","154","19"
"43","hubs","50","aleatoria","500","24","123","40"
"45","hubs","50","aleatoria","500","18","100","56"
"42","hubs","50","aleatoria","500","35","163","25"
"47","hubs","50","aleatoria","500","0","1","500"
"39","amigos","50","preferencial","500","47","162","90"
"46","hubs","50","aleatoria","500","9","57","67"
"43","hubs","50","aleatoria","500","25","126","40"
"44","hubs","50","aleatoria","500","35","157","19"
"42","hubs","50","aleatoria","500","36","166","25"
"47","hubs","50","aleatoria","500","1","9","407"
"45","hubs","50","aleatoria","500","19","104","46"
"39","amigos","50","preferencial","500","48","165","90"
"48","hubs","50","aleatoria","500","0","1","500"
"44","hubs","50","aleatoria","500","36","160","19"
"43","hubs","50","aleatoria","500","26","129","40"
"46","hubs","50","aleatoria","500","10","62","67"
"42","hubs","50","aleatoria","500","37","169","25"
"47","hubs","50","aleatoria","500","2","16","235"
"45","hubs","50","aleatoria","500","20","108","46"
"39","amigos","50","preferencial","500","49","164","90"
"44","hubs","50","aleatoria","500","37","163","19"
"43","hubs","50","aleatoria","500","27","132","40"
"48","hubs","50","aleatoria","500","1","9","441"
"42","hubs","50","aleatoria","500","38","172","25"
"46","hubs","50","aleatoria","500","11","67","67"
"39","amigos","50","preferencial","500","50","167","90"
"47","hubs","50","aleatoria","500","3","23","106"
"44","hubs","50","aleatoria","500","38","166","16"
